,Date.Time..GMT.07.00,DO_mgL,Temp_C,X.,datetime,Site,date
6287,6/13/2023 0:22,15.69,14.68,NA,6/13/2023 0:22,Thorndyke,6/13/2023
6288,6/13/2023 0:37,14.97,14.46,NA,6/13/2023 0:37,Thorndyke,6/13/2023
6289,6/13/2023 0:52,14.24,14.22,NA,6/13/2023 0:52,Thorndyke,6/13/2023
6290,6/13/2023 1:07,14.04,13.98,NA,6/13/2023 1:07,Thorndyke,6/13/2023
6291,6/13/2023 1:22,14.21,14.06,NA,6/13/2023 1:22,Thorndyke,6/13/2023
6292,6/13/2023 1:37,14.67,14.28,NA,6/13/2023 1:37,Thorndyke,6/13/2023
6293,6/13/2023 1:52,14.9,14.46,NA,6/13/2023 1:52,Thorndyke,6/13/2023
6294,6/13/2023 2:07,15.23,14.52,NA,6/13/2023 2:07,Thorndyke,6/13/2023
6295,6/13/2023 2:22,15.03,14.52,NA,6/13/2023 2:22,Thorndyke,6/13/2023
6296,6/13/2023 2:37,15.13,14.48,NA,6/13/2023 2:37,Thorndyke,6/13/2023
6297,6/13/2023 2:52,15.35,14.44,NA,6/13/2023 2:52,Thorndyke,6/13/2023
6298,6/13/2023 3:07,15.18,14.38,NA,6/13/2023 3:07,Thorndyke,6/13/2023
6299,6/13/2023 3:22,15.09,14.32,NA,6/13/2023 3:22,Thorndyke,6/13/2023
6300,6/13/2023 3:37,14.88,14.28,NA,6/13/2023 3:37,Thorndyke,6/13/2023
6301,6/13/2023 3:52,14.6,14.22,NA,6/13/2023 3:52,Thorndyke,6/13/2023
6302,6/13/2023 4:07,13.61,14.2,NA,6/13/2023 4:07,Thorndyke,6/13/2023
6303,6/13/2023 4:22,14.16,14.18,NA,6/13/2023 4:22,Thorndyke,6/13/2023
6304,6/13/2023 4:37,13.31,14.14,NA,6/13/2023 4:37,Thorndyke,6/13/2023
6305,6/13/2023 4:52,13.57,13.92,NA,6/13/2023 4:52,Thorndyke,6/13/2023
6306,6/13/2023 5:07,13.27,13.9,NA,6/13/2023 5:07,Thorndyke,6/13/2023
6307,6/13/2023 5:22,13.05,13.92,NA,6/13/2023 5:22,Thorndyke,6/13/2023
6308,6/13/2023 5:37,12.49,13.96,NA,6/13/2023 5:37,Thorndyke,6/13/2023
6309,6/13/2023 5:52,12.22,14.1,NA,6/13/2023 5:52,Thorndyke,6/13/2023
6310,6/13/2023 6:07,11.93,14.34,NA,6/13/2023 6:07,Thorndyke,6/13/2023
6311,6/13/2023 6:22,11.29,14.48,NA,6/13/2023 6:22,Thorndyke,6/13/2023
6312,6/13/2023 6:37,10.66,14.54,NA,6/13/2023 6:37,Thorndyke,6/13/2023
6313,6/13/2023 6:52,9.38,14.68,NA,6/13/2023 6:52,Thorndyke,6/13/2023
6314,6/13/2023 7:07,7.55,14.72,NA,6/13/2023 7:07,Thorndyke,6/13/2023
6315,6/13/2023 7:22,5.95,14.72,NA,6/13/2023 7:22,Thorndyke,6/13/2023
6316,6/13/2023 7:37,5.31,14.68,NA,6/13/2023 7:37,Thorndyke,6/13/2023
6317,6/13/2023 7:52,10.25,14.28,NA,6/13/2023 7:52,Thorndyke,6/13/2023
6318,6/13/2023 8:07,10.32,14.06,NA,6/13/2023 8:07,Thorndyke,6/13/2023
6319,6/13/2023 8:22,10.28,14.24,NA,6/13/2023 8:22,Thorndyke,6/13/2023
6320,6/13/2023 8:37,10.32,13.98,NA,6/13/2023 8:37,Thorndyke,6/13/2023
6321,6/13/2023 8:52,6.22,13.94,NA,6/13/2023 8:52,Thorndyke,6/13/2023
6322,6/13/2023 9:07,8.31,14.66,NA,6/13/2023 9:07,Thorndyke,6/13/2023
6323,6/13/2023 9:22,10.23,14.74,NA,6/13/2023 9:22,Thorndyke,6/13/2023
6324,6/13/2023 9:37,11.51,14.72,NA,6/13/2023 9:37,Thorndyke,6/13/2023
6325,6/13/2023 9:52,12.75,14.66,NA,6/13/2023 9:52,Thorndyke,6/13/2023
6326,6/13/2023 10:07,13.37,14.64,NA,6/13/2023 10:07,Thorndyke,6/13/2023
6327,6/13/2023 10:22,13.51,14.66,NA,6/13/2023 10:22,Thorndyke,6/13/2023
6328,6/13/2023 10:37,13.26,14.68,NA,6/13/2023 10:37,Thorndyke,6/13/2023
6329,6/13/2023 10:52,12.22,14.72,NA,6/13/2023 10:52,Thorndyke,6/13/2023
6330,6/13/2023 11:07,12.48,14.68,NA,6/13/2023 11:07,Thorndyke,6/13/2023
6331,6/13/2023 11:22,12.69,14.7,NA,6/13/2023 11:22,Thorndyke,6/13/2023
6332,6/13/2023 11:37,14.14,14.7,NA,6/13/2023 11:37,Thorndyke,6/13/2023
6333,6/13/2023 11:52,14.53,14.6,NA,6/13/2023 11:52,Thorndyke,6/13/2023
6334,6/13/2023 12:07,14.51,14.62,NA,6/13/2023 12:07,Thorndyke,6/13/2023
6335,6/13/2023 12:22,14.19,14.64,NA,6/13/2023 12:22,Thorndyke,6/13/2023
6336,6/13/2023 12:37,14.08,14.66,NA,6/13/2023 12:37,Thorndyke,6/13/2023
6337,6/13/2023 12:52,13.42,14.74,NA,6/13/2023 12:52,Thorndyke,6/13/2023
6338,6/13/2023 13:07,13.12,14.8,NA,6/13/2023 13:07,Thorndyke,6/13/2023
6339,6/13/2023 13:22,14.18,14.78,NA,6/13/2023 13:22,Thorndyke,6/13/2023
6340,6/13/2023 13:37,14.76,14.74,NA,6/13/2023 13:37,Thorndyke,6/13/2023
6341,6/13/2023 13:52,14.68,14.78,NA,6/13/2023 13:52,Thorndyke,6/13/2023
6342,6/13/2023 14:07,13.8,14.78,NA,6/13/2023 14:07,Thorndyke,6/13/2023
6343,6/13/2023 14:22,13.42,14.8,NA,6/13/2023 14:22,Thorndyke,6/13/2023
6344,6/13/2023 14:37,13.74,14.8,NA,6/13/2023 14:37,Thorndyke,6/13/2023
6345,6/13/2023 14:52,13.69,14.76,NA,6/13/2023 14:52,Thorndyke,6/13/2023
6346,6/13/2023 15:07,13.95,14.68,NA,6/13/2023 15:07,Thorndyke,6/13/2023
6347,6/13/2023 15:22,14.94,14.68,NA,6/13/2023 15:22,Thorndyke,6/13/2023
6348,6/13/2023 15:37,14.64,14.54,NA,6/13/2023 15:37,Thorndyke,6/13/2023
6349,6/13/2023 15:52,15.01,14.44,NA,6/13/2023 15:52,Thorndyke,6/13/2023
6350,6/13/2023 16:07,14.7,14.22,NA,6/13/2023 16:07,Thorndyke,6/13/2023
6351,6/13/2023 16:22,13.83,13.84,NA,6/13/2023 16:22,Thorndyke,6/13/2023
6352,6/13/2023 16:37,13.41,13.52,NA,6/13/2023 16:37,Thorndyke,6/13/2023
6353,6/13/2023 16:52,12.99,13.34,NA,6/13/2023 16:52,Thorndyke,6/13/2023
6354,6/13/2023 17:07,13.09,13.26,NA,6/13/2023 17:07,Thorndyke,6/13/2023
6355,6/13/2023 17:22,13.15,13.2,NA,6/13/2023 17:22,Thorndyke,6/13/2023
6356,6/13/2023 17:37,13.04,13.18,NA,6/13/2023 17:37,Thorndyke,6/13/2023
6357,6/13/2023 17:52,12.89,13.24,NA,6/13/2023 17:52,Thorndyke,6/13/2023
6358,6/13/2023 18:07,12.75,13.3,NA,6/13/2023 18:07,Thorndyke,6/13/2023
6359,6/13/2023 18:22,12.68,13.34,NA,6/13/2023 18:22,Thorndyke,6/13/2023
6360,6/13/2023 18:37,12.4,13.44,NA,6/13/2023 18:37,Thorndyke,6/13/2023
6361,6/13/2023 18:52,12.07,13.48,NA,6/13/2023 18:52,Thorndyke,6/13/2023
6362,6/13/2023 19:07,12.54,13.54,NA,6/13/2023 19:07,Thorndyke,6/13/2023
6363,6/13/2023 19:22,12.34,13.58,NA,6/13/2023 19:22,Thorndyke,6/13/2023
6364,6/13/2023 19:37,12.46,13.6,NA,6/13/2023 19:37,Thorndyke,6/13/2023
6365,6/13/2023 19:52,12.1,13.62,NA,6/13/2023 19:52,Thorndyke,6/13/2023
6366,6/13/2023 20:07,11.89,13.7,NA,6/13/2023 20:07,Thorndyke,6/13/2023
6367,6/13/2023 20:22,11.8,13.8,NA,6/13/2023 20:22,Thorndyke,6/13/2023
6368,6/13/2023 20:37,11.8,13.96,NA,6/13/2023 20:37,Thorndyke,6/13/2023
6369,6/13/2023 20:52,12.02,14.24,NA,6/13/2023 20:52,Thorndyke,6/13/2023
6370,6/13/2023 21:07,12.63,14.5,NA,6/13/2023 21:07,Thorndyke,6/13/2023
6371,6/13/2023 21:22,12.52,14.64,NA,6/13/2023 21:22,Thorndyke,6/13/2023
6372,6/13/2023 21:37,12.85,14.78,NA,6/13/2023 21:37,Thorndyke,6/13/2023
6373,6/13/2023 21:52,12.56,14.92,NA,6/13/2023 21:52,Thorndyke,6/13/2023
6374,6/13/2023 22:07,12.52,15,NA,6/13/2023 22:07,Thorndyke,6/13/2023
6375,6/13/2023 22:22,12.52,14.98,NA,6/13/2023 22:22,Thorndyke,6/13/2023
6376,6/13/2023 22:37,11.55,15.02,NA,6/13/2023 22:37,Thorndyke,6/13/2023
6377,6/13/2023 22:52,9.11,15.02,NA,6/13/2023 22:52,Thorndyke,6/13/2023
6378,6/13/2023 23:07,10.7,14.9,NA,6/13/2023 23:07,Thorndyke,6/13/2023
6379,6/13/2023 23:22,9.47,14.88,NA,6/13/2023 23:22,Thorndyke,6/13/2023
6380,6/13/2023 23:37,11.71,14.94,NA,6/13/2023 23:37,Thorndyke,6/13/2023
6381,6/13/2023 23:52,10.91,14.84,NA,6/13/2023 23:52,Thorndyke,6/13/2023
6382,6/14/2023 0:07,12.5,14.76,NA,6/14/2023 0:07,Thorndyke,6/14/2023
6383,6/14/2023 0:22,13.84,14.68,NA,6/14/2023 0:22,Thorndyke,6/14/2023
6384,6/14/2023 0:37,13.07,14.72,NA,6/14/2023 0:37,Thorndyke,6/14/2023
6385,6/14/2023 0:52,13.1,14.78,NA,6/14/2023 0:52,Thorndyke,6/14/2023
6386,6/14/2023 1:07,12.76,14.88,NA,6/14/2023 1:07,Thorndyke,6/14/2023
6387,6/14/2023 1:22,12.28,14.9,NA,6/14/2023 1:22,Thorndyke,6/14/2023
6388,6/14/2023 1:37,11.54,14.88,NA,6/14/2023 1:37,Thorndyke,6/14/2023
6389,6/14/2023 1:52,12.28,14.86,NA,6/14/2023 1:52,Thorndyke,6/14/2023
6390,6/14/2023 2:07,12.24,14.84,NA,6/14/2023 2:07,Thorndyke,6/14/2023
6391,6/14/2023 2:22,13.81,14.8,NA,6/14/2023 2:22,Thorndyke,6/14/2023
6392,6/14/2023 2:37,13.07,14.68,NA,6/14/2023 2:37,Thorndyke,6/14/2023
6393,6/14/2023 2:52,11.99,14.54,NA,6/14/2023 2:52,Thorndyke,6/14/2023
6394,6/14/2023 3:07,11.16,14.48,NA,6/14/2023 3:07,Thorndyke,6/14/2023
6395,6/14/2023 3:22,11.63,14.58,NA,6/14/2023 3:22,Thorndyke,6/14/2023
6396,6/14/2023 3:37,11.44,14.6,NA,6/14/2023 3:37,Thorndyke,6/14/2023
6397,6/14/2023 3:52,11.2,14.64,NA,6/14/2023 3:52,Thorndyke,6/14/2023
6398,6/14/2023 4:07,10.75,14.7,NA,6/14/2023 4:07,Thorndyke,6/14/2023
6399,6/14/2023 4:22,10.27,14.74,NA,6/14/2023 4:22,Thorndyke,6/14/2023
6400,6/14/2023 4:37,10.22,14.88,NA,6/14/2023 4:37,Thorndyke,6/14/2023
6401,6/14/2023 4:52,8.61,14.96,NA,6/14/2023 4:52,Thorndyke,6/14/2023
6402,6/14/2023 5:07,8.64,14.92,NA,6/14/2023 5:07,Thorndyke,6/14/2023
6403,6/14/2023 5:22,8.23,14.9,NA,6/14/2023 5:22,Thorndyke,6/14/2023
6404,6/14/2023 5:37,7.78,14.92,NA,6/14/2023 5:37,Thorndyke,6/14/2023
6405,6/14/2023 5:52,7.3,14.98,NA,6/14/2023 5:52,Thorndyke,6/14/2023
6406,6/14/2023 6:07,6.25,15.06,NA,6/14/2023 6:07,Thorndyke,6/14/2023
6407,6/14/2023 6:22,5.06,15.16,NA,6/14/2023 6:22,Thorndyke,6/14/2023
6408,6/14/2023 6:37,5.44,15.26,NA,6/14/2023 6:37,Thorndyke,6/14/2023
6409,6/14/2023 6:52,6.85,15.4,NA,6/14/2023 6:52,Thorndyke,6/14/2023
6410,6/14/2023 7:07,3.65,15.38,NA,6/14/2023 7:07,Thorndyke,6/14/2023
6411,6/14/2023 7:22,4.51,14.72,NA,6/14/2023 7:22,Thorndyke,6/14/2023
6412,6/14/2023 7:37,10.41,13.56,NA,6/14/2023 7:37,Thorndyke,6/14/2023
6413,6/14/2023 7:52,10.45,13.32,NA,6/14/2023 7:52,Thorndyke,6/14/2023
6414,6/14/2023 8:07,10.32,13.88,NA,6/14/2023 8:07,Thorndyke,6/14/2023
6415,6/14/2023 8:22,10.18,14.4,NA,6/14/2023 8:22,Thorndyke,6/14/2023
6416,6/14/2023 8:37,10.07,14.8,NA,6/14/2023 8:37,Thorndyke,6/14/2023
6417,6/14/2023 8:52,10.39,13.82,NA,6/14/2023 8:52,Thorndyke,6/14/2023
6418,6/14/2023 9:07,10.5,13.68,NA,6/14/2023 9:07,Thorndyke,6/14/2023
6419,6/14/2023 9:22,10.15,15.22,NA,6/14/2023 9:22,Thorndyke,6/14/2023
6420,6/14/2023 9:37,10.17,14.94,NA,6/14/2023 9:37,Thorndyke,6/14/2023
6421,6/14/2023 9:52,10.2,14.9,NA,6/14/2023 9:52,Thorndyke,6/14/2023
6422,6/14/2023 10:07,9.98,15.82,NA,6/14/2023 10:07,Thorndyke,6/14/2023
6423,6/14/2023 10:22,9.89,16.14,NA,6/14/2023 10:22,Thorndyke,6/14/2023
6424,6/14/2023 10:37,13.73,16.48,NA,6/14/2023 10:37,Thorndyke,6/14/2023
6425,6/14/2023 10:52,12.82,16.64,NA,6/14/2023 10:52,Thorndyke,6/14/2023
6426,6/14/2023 11:07,11.25,16.3,NA,6/14/2023 11:07,Thorndyke,6/14/2023
6427,6/14/2023 11:22,13.26,16.08,NA,6/14/2023 11:22,Thorndyke,6/14/2023
6428,6/14/2023 11:37,13.49,16.06,NA,6/14/2023 11:37,Thorndyke,6/14/2023
6429,6/14/2023 11:52,15.17,16.14,NA,6/14/2023 11:52,Thorndyke,6/14/2023
6430,6/14/2023 12:07,15.52,16.28,NA,6/14/2023 12:07,Thorndyke,6/14/2023
6431,6/14/2023 12:22,15.86,16.5,NA,6/14/2023 12:22,Thorndyke,6/14/2023
6432,6/14/2023 12:37,15.79,16.38,NA,6/14/2023 12:37,Thorndyke,6/14/2023
6433,6/14/2023 12:52,15.03,15.84,NA,6/14/2023 12:52,Thorndyke,6/14/2023
6434,6/14/2023 13:07,15.05,15.66,NA,6/14/2023 13:07,Thorndyke,6/14/2023
6435,6/14/2023 13:22,14.93,15.62,NA,6/14/2023 13:22,Thorndyke,6/14/2023
6436,6/14/2023 13:37,14.54,15.06,NA,6/14/2023 13:37,Thorndyke,6/14/2023
6437,6/14/2023 13:52,14.59,15.04,NA,6/14/2023 13:52,Thorndyke,6/14/2023
6438,6/14/2023 14:07,14.2,15.12,NA,6/14/2023 14:07,Thorndyke,6/14/2023
6439,6/14/2023 14:22,14.02,14.64,NA,6/14/2023 14:22,Thorndyke,6/14/2023
6440,6/14/2023 14:37,13.86,14.48,NA,6/14/2023 14:37,Thorndyke,6/14/2023
6441,6/14/2023 14:52,13.91,14.3,NA,6/14/2023 14:52,Thorndyke,6/14/2023
6442,6/14/2023 15:07,14.07,14.26,NA,6/14/2023 15:07,Thorndyke,6/14/2023
6443,6/14/2023 15:22,14.19,14.18,NA,6/14/2023 15:22,Thorndyke,6/14/2023
6444,6/14/2023 15:37,14.51,14.18,NA,6/14/2023 15:37,Thorndyke,6/14/2023
6445,6/14/2023 15:52,14.7,14.18,NA,6/14/2023 15:52,Thorndyke,6/14/2023
6446,6/14/2023 16:07,14.6,14.08,NA,6/14/2023 16:07,Thorndyke,6/14/2023
6447,6/14/2023 16:22,14.56,14,NA,6/14/2023 16:22,Thorndyke,6/14/2023
6448,6/14/2023 16:37,14.41,13.94,NA,6/14/2023 16:37,Thorndyke,6/14/2023
6449,6/14/2023 16:52,14.4,13.84,NA,6/14/2023 16:52,Thorndyke,6/14/2023
6450,6/14/2023 17:07,13.89,13.54,NA,6/14/2023 17:07,Thorndyke,6/14/2023
6451,6/14/2023 17:22,14.05,13.4,NA,6/14/2023 17:22,Thorndyke,6/14/2023
6452,6/14/2023 17:37,13.18,13.06,NA,6/14/2023 17:37,Thorndyke,6/14/2023
6453,6/14/2023 17:52,12.4,13.04,NA,6/14/2023 17:52,Thorndyke,6/14/2023
6454,6/14/2023 18:07,13.34,13.16,NA,6/14/2023 18:07,Thorndyke,6/14/2023
6455,6/14/2023 18:22,13.08,13.2,NA,6/14/2023 18:22,Thorndyke,6/14/2023
6456,6/14/2023 18:37,12.93,13.26,NA,6/14/2023 18:37,Thorndyke,6/14/2023
6457,6/14/2023 18:52,12.87,13.3,NA,6/14/2023 18:52,Thorndyke,6/14/2023
6458,6/14/2023 19:07,12.72,13.36,NA,6/14/2023 19:07,Thorndyke,6/14/2023
6459,6/14/2023 19:22,12.61,13.4,NA,6/14/2023 19:22,Thorndyke,6/14/2023
6460,6/14/2023 19:37,12.61,13.44,NA,6/14/2023 19:37,Thorndyke,6/14/2023
6461,6/14/2023 19:52,12.39,13.56,NA,6/14/2023 19:52,Thorndyke,6/14/2023
6462,6/14/2023 20:07,12.21,13.64,NA,6/14/2023 20:07,Thorndyke,6/14/2023
6463,6/14/2023 20:22,12.07,13.74,NA,6/14/2023 20:22,Thorndyke,6/14/2023
6464,6/14/2023 20:37,11.95,13.8,NA,6/14/2023 20:37,Thorndyke,6/14/2023
6465,6/14/2023 20:52,11.98,13.88,NA,6/14/2023 20:52,Thorndyke,6/14/2023
6466,6/14/2023 21:07,12.33,13.94,NA,6/14/2023 21:07,Thorndyke,6/14/2023
6467,6/14/2023 21:22,12.15,13.96,NA,6/14/2023 21:22,Thorndyke,6/14/2023
6468,6/14/2023 21:37,10.94,13.94,NA,6/14/2023 21:37,Thorndyke,6/14/2023
6469,6/14/2023 21:52,10.72,13.96,NA,6/14/2023 21:52,Thorndyke,6/14/2023
6470,6/14/2023 22:07,11.19,13.98,NA,6/14/2023 22:07,Thorndyke,6/14/2023
6471,6/14/2023 22:22,13.07,14.14,NA,6/14/2023 22:22,Thorndyke,6/14/2023
6472,6/14/2023 22:37,13.57,14.24,NA,6/14/2023 22:37,Thorndyke,6/14/2023
6473,6/14/2023 22:52,13.69,14.22,NA,6/14/2023 22:52,Thorndyke,6/14/2023
6474,6/14/2023 23:07,13.61,14.22,NA,6/14/2023 23:07,Thorndyke,6/14/2023
6475,6/14/2023 23:22,13.36,14.24,NA,6/14/2023 23:22,Thorndyke,6/14/2023
6476,6/14/2023 23:37,13.51,14.24,NA,6/14/2023 23:37,Thorndyke,6/14/2023
6477,6/14/2023 23:52,13.31,14.22,NA,6/14/2023 23:52,Thorndyke,6/14/2023
6478,6/15/2023 0:07,13.08,14.18,NA,6/15/2023 0:07,Thorndyke,6/15/2023
6479,6/15/2023 0:22,12.93,14.12,NA,6/15/2023 0:22,Thorndyke,6/15/2023
6480,6/15/2023 0:37,13.24,14.1,NA,6/15/2023 0:37,Thorndyke,6/15/2023
6481,6/15/2023 0:52,13.22,14.1,NA,6/15/2023 0:52,Thorndyke,6/15/2023
6482,6/15/2023 1:07,13.23,14.1,NA,6/15/2023 1:07,Thorndyke,6/15/2023
6483,6/15/2023 1:22,13.06,14.08,NA,6/15/2023 1:22,Thorndyke,6/15/2023
6484,6/15/2023 1:37,12.64,13.98,NA,6/15/2023 1:37,Thorndyke,6/15/2023
6485,6/15/2023 1:52,12.03,13.98,NA,6/15/2023 1:52,Thorndyke,6/15/2023
6486,6/15/2023 2:07,11.81,13.94,NA,6/15/2023 2:07,Thorndyke,6/15/2023
6487,6/15/2023 2:22,11.57,13.94,NA,6/15/2023 2:22,Thorndyke,6/15/2023
6488,6/15/2023 2:37,11.44,13.92,NA,6/15/2023 2:37,Thorndyke,6/15/2023
6489,6/15/2023 2:52,12.37,13.86,NA,6/15/2023 2:52,Thorndyke,6/15/2023
6490,6/15/2023 3:07,12.36,13.8,NA,6/15/2023 3:07,Thorndyke,6/15/2023
6491,6/15/2023 3:22,12.28,13.78,NA,6/15/2023 3:22,Thorndyke,6/15/2023
6492,6/15/2023 3:37,12.26,13.74,NA,6/15/2023 3:37,Thorndyke,6/15/2023
6493,6/15/2023 3:52,12.12,13.72,NA,6/15/2023 3:52,Thorndyke,6/15/2023
6494,6/15/2023 4:07,11.96,13.68,NA,6/15/2023 4:07,Thorndyke,6/15/2023
6495,6/15/2023 4:22,11.61,13.58,NA,6/15/2023 4:22,Thorndyke,6/15/2023
6496,6/15/2023 4:37,11.44,13.4,NA,6/15/2023 4:37,Thorndyke,6/15/2023
6497,6/15/2023 4:52,11.29,13.36,NA,6/15/2023 4:52,Thorndyke,6/15/2023
6498,6/15/2023 5:07,11.19,13.32,NA,6/15/2023 5:07,Thorndyke,6/15/2023
6499,6/15/2023 5:22,10.98,13.26,NA,6/15/2023 5:22,Thorndyke,6/15/2023
6500,6/15/2023 5:37,11.03,13.12,NA,6/15/2023 5:37,Thorndyke,6/15/2023
6501,6/15/2023 5:52,10.77,13.06,NA,6/15/2023 5:52,Thorndyke,6/15/2023
6502,6/15/2023 6:07,10.43,13.04,NA,6/15/2023 6:07,Thorndyke,6/15/2023
6503,6/15/2023 6:22,10.18,13.02,NA,6/15/2023 6:22,Thorndyke,6/15/2023
6504,6/15/2023 6:37,9.89,13.06,NA,6/15/2023 6:37,Thorndyke,6/15/2023
6505,6/15/2023 6:52,9.65,13.14,NA,6/15/2023 6:52,Thorndyke,6/15/2023
6506,6/15/2023 7:07,9.43,13.3,NA,6/15/2023 7:07,Thorndyke,6/15/2023
6507,6/15/2023 7:22,8.87,13.5,NA,6/15/2023 7:22,Thorndyke,6/15/2023
6508,6/15/2023 7:37,7.8,13.44,NA,6/15/2023 7:37,Thorndyke,6/15/2023
6509,6/15/2023 7:52,10.82,11.82,NA,6/15/2023 7:52,Thorndyke,6/15/2023
6510,6/15/2023 8:07,10.91,11.78,NA,6/15/2023 8:07,Thorndyke,6/15/2023
6511,6/15/2023 8:22,10.86,12,NA,6/15/2023 8:22,Thorndyke,6/15/2023
6512,6/15/2023 8:37,10.82,12.04,NA,6/15/2023 8:37,Thorndyke,6/15/2023
6513,6/15/2023 8:52,10.87,11.96,NA,6/15/2023 8:52,Thorndyke,6/15/2023
6514,6/15/2023 9:07,10.81,12.22,NA,6/15/2023 9:07,Thorndyke,6/15/2023
6515,6/15/2023 9:22,10.63,12.76,NA,6/15/2023 9:22,Thorndyke,6/15/2023
6516,6/15/2023 9:37,10.65,12.84,NA,6/15/2023 9:37,Thorndyke,6/15/2023
6517,6/15/2023 9:52,10.66,13.1,NA,6/15/2023 9:52,Thorndyke,6/15/2023
6518,6/15/2023 10:07,10.46,13.66,NA,6/15/2023 10:07,Thorndyke,6/15/2023
6519,6/15/2023 10:22,10.22,14.78,NA,6/15/2023 10:22,Thorndyke,6/15/2023
6520,6/15/2023 10:37,9.9,16.12,NA,6/15/2023 10:37,Thorndyke,6/15/2023
6521,6/15/2023 10:52,9.64,17.18,NA,6/15/2023 10:52,Thorndyke,6/15/2023
6522,6/15/2023 11:07,9.54,17.7,NA,6/15/2023 11:07,Thorndyke,6/15/2023
6523,6/15/2023 11:22,9.5,17.96,NA,6/15/2023 11:22,Thorndyke,6/15/2023
6524,6/15/2023 11:37,15.27,18.48,NA,6/15/2023 11:37,Thorndyke,6/15/2023
6525,6/15/2023 11:52,14.69,16.94,NA,6/15/2023 11:52,Thorndyke,6/15/2023
6526,6/15/2023 12:07,15.54,15.48,NA,6/15/2023 12:07,Thorndyke,6/15/2023
6527,6/15/2023 12:22,16.12,15.14,NA,6/15/2023 12:22,Thorndyke,6/15/2023
6528,6/15/2023 12:37,15.36,15,NA,6/15/2023 12:37,Thorndyke,6/15/2023
6529,6/15/2023 12:52,16.23,15.08,NA,6/15/2023 12:52,Thorndyke,6/15/2023
6530,6/15/2023 13:07,16.6,15.26,NA,6/15/2023 13:07,Thorndyke,6/15/2023
6531,6/15/2023 13:22,16.71,15.4,NA,6/15/2023 13:22,Thorndyke,6/15/2023
6532,6/15/2023 13:37,15.73,14.94,NA,6/15/2023 13:37,Thorndyke,6/15/2023
6533,6/15/2023 13:52,15.12,14.78,NA,6/15/2023 13:52,Thorndyke,6/15/2023
6534,6/15/2023 14:07,14.66,14.66,NA,6/15/2023 14:07,Thorndyke,6/15/2023
6535,6/15/2023 14:22,14.29,14.6,NA,6/15/2023 14:22,Thorndyke,6/15/2023
6536,6/15/2023 14:37,13.7,14.46,NA,6/15/2023 14:37,Thorndyke,6/15/2023
6537,6/15/2023 14:52,13.57,14.2,NA,6/15/2023 14:52,Thorndyke,6/15/2023
6538,6/15/2023 15:07,13.37,13.96,NA,6/15/2023 15:07,Thorndyke,6/15/2023
6539,6/15/2023 15:22,13.41,13.76,NA,6/15/2023 15:22,Thorndyke,6/15/2023
6540,6/15/2023 15:37,13.51,13.68,NA,6/15/2023 15:37,Thorndyke,6/15/2023
6541,6/15/2023 15:52,13.59,13.64,NA,6/15/2023 15:52,Thorndyke,6/15/2023
6542,6/15/2023 16:07,13.74,13.6,NA,6/15/2023 16:07,Thorndyke,6/15/2023
6543,6/15/2023 16:22,13.92,13.5,NA,6/15/2023 16:22,Thorndyke,6/15/2023
6544,6/15/2023 16:37,14.06,13.46,NA,6/15/2023 16:37,Thorndyke,6/15/2023
6545,6/15/2023 16:52,14.1,13.42,NA,6/15/2023 16:52,Thorndyke,6/15/2023
6546,6/15/2023 17:07,14.15,13.42,NA,6/15/2023 17:07,Thorndyke,6/15/2023
6547,6/15/2023 17:22,14.21,13.42,NA,6/15/2023 17:22,Thorndyke,6/15/2023
6548,6/15/2023 17:37,14.21,13.4,NA,6/15/2023 17:37,Thorndyke,6/15/2023
6549,6/15/2023 17:52,14.17,13.42,NA,6/15/2023 17:52,Thorndyke,6/15/2023
6550,6/15/2023 18:07,14.21,13.42,NA,6/15/2023 18:07,Thorndyke,6/15/2023
6551,6/15/2023 18:22,14.14,13.42,NA,6/15/2023 18:22,Thorndyke,6/15/2023
6552,6/15/2023 18:37,14.12,13.42,NA,6/15/2023 18:37,Thorndyke,6/15/2023
6553,6/15/2023 18:52,14.06,13.46,NA,6/15/2023 18:52,Thorndyke,6/15/2023
6554,6/15/2023 19:07,13.97,13.46,NA,6/15/2023 19:07,Thorndyke,6/15/2023
6555,6/15/2023 19:22,13.85,13.46,NA,6/15/2023 19:22,Thorndyke,6/15/2023
6556,6/15/2023 19:37,13.71,13.52,NA,6/15/2023 19:37,Thorndyke,6/15/2023
6557,6/15/2023 19:52,13.43,13.7,NA,6/15/2023 19:52,Thorndyke,6/15/2023
6558,6/15/2023 20:07,13.31,13.84,NA,6/15/2023 20:07,Thorndyke,6/15/2023
6559,6/15/2023 20:22,12.9,13.94,NA,6/15/2023 20:22,Thorndyke,6/15/2023
6560,6/15/2023 20:37,12.61,14.04,NA,6/15/2023 20:37,Thorndyke,6/15/2023
6561,6/15/2023 20:52,12.64,14.24,NA,6/15/2023 20:52,Thorndyke,6/15/2023
6562,6/15/2023 21:07,12.6,14.46,NA,6/15/2023 21:07,Thorndyke,6/15/2023
6563,6/15/2023 21:22,12.3,14.58,NA,6/15/2023 21:22,Thorndyke,6/15/2023
6564,6/15/2023 21:37,11.68,14.62,NA,6/15/2023 21:37,Thorndyke,6/15/2023
6565,6/15/2023 21:52,11.37,14.66,NA,6/15/2023 21:52,Thorndyke,6/15/2023
